Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson
171,2025-01-05,C00171,Ashley Turner,34,Male,East,Chennai,P8546,Mouse,Electronics,Apple,9,10960,23548,0,Cash,Small Business,Returned,Kumar
172,2025-06-18,C00172,Melissa Rasmussen,56,Female,South,Hyderabad,P2155,Mouse,Electronics,HP,2,32444,4795,5,Credit Card,Small Business,Pending,Kumar
173,2025-10-09,C00173,Edward Stone,46,Male,East,Pune,P4047,Keyboard,Accessories,Dell,8,64184,5203,20,Cash,Small Business,Returned,Divya
174,2025-11-16,C00174,James Garcia,55,Male,North,Pune,P8128,Laptop,Electronics,Samsung,3,20753,8246,15,Net Banking,Corporate,Returned,Raj
175,2025-10-15,C00175,Nathaniel Rodriguez,37,Female,North,Mumbai,P1477,Printer,Accessories,Logitech,6,70729,51948,10,UPI,Small Business,Delivered,Kumar
176,2026-05-31,C00176,Nathaniel Green,55,Female,West,Mumbai,P7625,Mouse,Accessories,HP,7,14834,16271,0,Debit Card,Small Business,Delivered,Divya
177,2025-04-18,C00177,Latoya Nguyen,18,Female,North,Hyderabad,P2911,Keyboard,Accessories,HP,3,58497,45546,20,Credit Card,Corporate,Cancelled,Arun
178,2025-01-21,C00178,Tara Scott,25,Female,North,Mumbai,P8156,Mouse,Accessories,Apple,6,815,16583,10,Net Banking,Small Business,Cancelled,Priya
179,2026-06-05,C00179,,43,Female,West,Hyderabad,P8573,Mobile,Accessories,Logitech,2,34612,39297,10,Cash,Corporate,Returned,Kumar
180,2025-01-15,C00180,Maria Ramirez,59,Female,South,Hyderabad,P3093,Monitor,Accessories,Dell,4,14294,32244,20,Net Banking,Small Business,Delivered,Kumar
181,2025-12-25,C00181,Dennis Warren,46,Female,North,Delhi,P3673,Mouse,Electronics,Samsung,5,27987,496,10,Net Banking,Small Business,Delivered,Divya
182,2025-05-13,C00182,Dr. Kristen Luna,36,Male,South,Chennai,P2196,Monitor,Accessories,Logitech,8,75760,10773,0,UPI,Small Business,Pending,Raj
183,2026-02-25,C00183,Jeffrey Cooper,44,Male,North,Chennai,P3622,Mobile,Accessories,,8,79465,34653,20,Credit Card,Small Business,Delivered,Kumar
184,2025-05-04,C00184,Matthew Moore,32,Male,South,Bangalore,P9354,Monitor,Accessories,Lenovo,7,16091,3394,0,Net Banking,Consumer,Delivered,Priya
185,2025-11-16,C00185,Sharon Burke,52,Female,West,Bangalore,P7107,Mouse,Accessories,HP,3,63097,25409,5,Net Banking,Consumer,Pending,Divya
186,2025-03-08,C00186,Jake Rowe,52,Male,South,Bangalore,P6340,Printer,Electronics,Lenovo,2,34561,1819,15,Net Banking,Consumer,Cancelled,Divya
187,2025-08-23,C00187,Ryan Moreno,53,Female,North,Pune,P7493,Tablet,Accessories,Dell,6,2024,46616,15,Debit Card,Small Business,Pending,Priya
188,2026-04-18,C00188,Larry Jackson,46,Male,North,Bangalore,P9910,Monitor,Accessories,Samsung,6,51188,38132,5,Credit Card,Consumer,Returned,Priya
189,2025-03-08,C00189,Tristan Oneal,36,Male,West,Bangalore,P9871,Monitor,Electronics,Dell,2,20382,23055,10,Cash,Corporate,Cancelled,Kumar
190,2026-06-13,C00190,,35,Male,West,Hyderabad,P7357,Keyboard,Accessories,Lenovo,7,63780,18141,0,Debit Card,Small Business,Pending,Divya
191,2024-08-02,C00191,Don Moore,29,Male,South,Chennai,P5816,Mobile,Electronics,Samsung,3,15138,11094,0,Cash,Small Business,Pending,Kumar
192,2026-03-05,C00192,Corey Cooper,30,,North,Mumbai,P3411,Monitor,Electronics,HP,6,57152,1859,10,Cash,Corporate,Returned,Divya
193,2024-07-08,C00193,Raven Gardner,22,Female,North,Chennai,P2306,Keyboard,Accessories,Apple,8,36482,49608,10,Cash,Small Business,Pending,Raj
194,2024-07-12,C00194,Molly Friedman,54,Male,East,Mumbai,P9043,Monitor,Electronics,Apple,6,41134,9058,0,UPI,Small Business,Cancelled,Divya
195,2025-03-11,C00195,Paul Oliver,39,Female,West,Hyderabad,P9188,Mobile,Accessories,,3,21497,19862,20,Credit Card,Consumer,Returned,Raj
196,2024-09-12,C00196,William Brock,29,Female,North,Chennai,P1353,Tablet,Accessories,Samsung,1,49866,32584,0,UPI,Small Business,Delivered,Kumar
197,2026-02-04,C00197,,18,Female,West,Delhi,P7923,  Laptop  ,Accessories,Logitech,8,26394,57184,15,Cash,Corporate,Delivered,Raj
198,2024-10-25,C00198,Shannon Todd,38,Female,North,Pune,P8122,Monitor,Electronics,Dell,3,2921,48899,0,Cash,Corporate,Cancelled,Priya
199,2025-03-10,C00199,Micheal Peterson,26,Male,East,,P8583,Mobile,Electronics,Apple,9,49341,39611,10,Cash,Corporate,Pending,Kumar
200,2025-01-05,C00200,Katie Long,42,Female,South,Delhi,P7569,Mouse,Electronics,Lenovo,9,70820,1288,15,UPI,Consumer,Cancelled,Divya
201,2026-02-05,C00201,Morgan Huff,57,Male,East,Mumbai,P4211,Monitor,Accessories,Dell,4,11604,8920,5,Credit Card,Corporate,Returned,Priya
202,2025-08-28,C00202,Carrie Gross,52,Female,North,Bangalore,P4311,Laptop,Electronics,Lenovo,7,76063,41706,20,Net Banking,Corporate,Pending,Divya
203,2024-08-12,C00203,Emily Gibson,28,Female,East,Bangalore,P3609,Printer,Electronics,Apple,6,75769,12436,5,Net Banking,Consumer,Returned,Kumar
204,2026-02-10,C00204,Courtney Carey,49,Male,South,Chennai,P6092,Tablet,Accessories,Samsung,6,33178,27079,20,Debit Card,Consumer,Cancelled,Priya
205,2025-08-28,C00205,Harold Harris,51,Female,South,Hyderabad,P4635,Tablet,Electronics,HP,1,71738,29956,15,Credit Card,Small Business,Delivered,Divya
206,2026-06-04,C00206,Sheila Harris,57,Male,South,Pune,P9281,Printer,Accessories,HP,7,39037,49706,20,Net Banking,Small Business,Pending,Kumar
207,2025-11-08,C00207,Charles Ellison,34,Male,North,Bangalore,P5938,Printer,Accessories,Samsung,1,5679,19568,0,Debit Card,Corporate,Pending,Priya
208,2026-05-03,C00208,Thomas Gray,21,Male,North,Bangalore,P1712,Mouse,Electronics,,3,60482,24472,0,Net Banking,Consumer,Cancelled,Raj
209,2024-12-27,C00209,Amber Williams DDS,21,Male,West,Chennai,P9100,Tablet,Accessories,Samsung,3,36529,35329,10,Credit Card,Consumer,Delivered,Raj
210,2025-11-20,C00210,Cody Ferguson,23,Male,South,Delhi,P3907,Laptop,Accessories,Apple,1,42388,30822,10,Net Banking,Small Business,Returned,Arun
211,2025-02-06,C00211,Catherine Hood,0,Female,South,Delhi,P9816,Monitor,Electronics,HP,2,19507,36348,10,Cash,Corporate,Pending,Raj
212,2024-12-13,C00212,David Riley,59,Female,East,Delhi,P3571,Mobile,Electronics,Lenovo,3,38689,43278,15,Credit Card,Corporate,Delivered,Divya
213,2026-05-25,C00213,Karen Fowler,32,Male,East,Delhi,P4149,Mobile,Accessories,Lenovo,8,61759,21723,20,UPI,Corporate,Cancelled,Kumar
214,2024-11-13,C00214,,30,Female,South,Mumbai,P2228,Keyboard,Accessories,Samsung,5,32918,41408,20,Net Banking,Consumer,Returned,Kumar
215,2024-09-05,C00215,Janet Phillips,47,Male,North,Chennai,P7998,Printer,Accessories,Apple,2,67650,18762,5,Credit Card,Small Business,Returned,Arun
216,2025-04-15,C00216,Michelle Fisher,32,Male,East,,P5750,Mouse,Electronics,Samsung,9,38067,39074,5,Cash,Consumer,Pending,Kumar
217,2026-02-03,C00217,Lucas Murphy,38,Male,North,Mumbai,P5182,Laptop,Accessories,Dell,7,15808,23101,10,Net Banking,Corporate,Pending,Divya
218,2024-12-14,C00218,Robert Fry,49,Female,West,Pune,P8111,Monitor,Electronics,Logitech,2,5326,28078,0,UPI,Small Business,Cancelled,Arun
219,2025-03-16,C00219,Erin Ayala,40,Female,North,Delhi,P5783,Monitor,Electronics,Dell,4,38915,34828,10,Debit Card,Small Business,Cancelled,Priya
220,2026-04-07,C00220,David Hendricks,29,Male,North,Mumbai,P4409,Monitor,Accessories,Samsung,2,75486,46176,5,Net Banking,Small Business,Cancelled,Divya
221,2024-12-19,C00221,Randall Ayers,49,Female,North,Mumbai,P4569,Keyboard,Electronics,Dell,4,7149,21222,0,Cash,Small Business,Pending,Priya
222,2025-08-04,C00222,Christian Hicks,22,Male,West,Hyderabad,P5266,Tablet,Electronics,Apple,5,46358,55723,5,Debit Card,Consumer,Delivered,Priya
223,2025-08-07,C00223,Jessica Sanchez,45,Female,East,DELHI,P7176,Mouse,Electronics,Samsung,7,53768,31810,20,Cash,Corporate,Delivered,Kumar
224,2025-12-02,C00224,Ashley Pratt,-5,Female,North,Mumbai,P4247,Laptop,Electronics,HP,8,43737,42076,0,Debit Card,Corporate,Cancelled,Priya
225,2026-05-14,C00225,Danielle Austin,53,Female,West,Bangalore,P4472,Laptop,Electronics,,3,64864,3268,5,Credit Card,Small Business,Returned,Kumar
226,2025-10-17,C00226,Jordan Johnson,34,Female,North,Pune,P4632,  Monitor  ,Accessories,Logitech,3,69703,47260,10,UPI,Corporate,Cancelled,Kumar
227,2024-07-21,C00227,Deborah Thornton,53,,North,Hyderabad,P3326,Mobile,Accessories,Logitech,4,7180,22744,20,Debit Card,Small Business,Cancelled,Divya
228,2024-08-15,C00228,Johnathan Smith,43,Female,West,Delhi,P1732,Mouse,Accessories,Lenovo,4,42069,27156,15,Debit Card,Consumer,Delivered,Priya
229,2026-06-09,C00229,,28,Male,South,Bangalore,P6403,Printer,Accessories,Dell,1,41531,30794,20,Cash,Small Business,Cancelled,Raj
230,2024-08-27,C00230,Kara Robertson,25,Female,North,Bangalore,P6482,Monitor,Accessories,Dell,3,26908,49977,10,UPI,Corporate,Pending,Kumar
231,2025-06-22,C00231,Jonathan Hudson,29,Female,South,Mumbai,P7898,Mouse,Electronics,HP,1,48021,46955,15,UPI,Consumer,Delivered,Divya
232,2024-10-29,C00232,Cindy Jones,53,Female,North,Bangalore,P5869,Monitor,Accessories,Dell,6,47740,52808,5,UPI,Consumer,Delivered,Priya
233,2025-02-04,C00233,,52,Female,East,Mumbai,P6420,Printer,Electronics,Dell,8,79003,51677,5,Debit Card,Consumer,Returned,Kumar
234,2024-08-11,C00234,Katie Steele,26,Male,North,Hyderabad,P8554,Monitor,Electronics,Dell,6,65366,56341,5,UPI,Small Business,Pending,Divya
235,2024-11-02,C00235,Jeffery Walker,42,,West,Hyderabad,P6193,Mouse,Electronics,Lenovo,2,61500,10494,5,Cash,Corporate,Delivered,Priya
236,2024-11-12,C00236,Michael Thomas,29,Female,West,Hyderabad,P8313,Laptop,Accessories,Logitech,3,74857,36881,5,UPI,Corporate,Pending,Priya
237,2025-08-19,C00237,Sherry Nunez,41,Female,South,Chennai,P2853,Keyboard,Electronics,Samsung,8,79394,41588,5,Debit Card,Consumer,Returned,Raj
238,2025-07-04,C00238,Joshua Flores,26,Male,South,Bangalore,P5826,,Electronics,HP,2,20451,52915,10,Net Banking,Corporate,Returned,Kumar
239,2026-04-21,C00239,,21,Female,East,Pune,P4067,Laptop,Accessories,Apple,7,33087,53864,0,Net Banking,Corporate,Returned,Divya
240,2024-09-14,C00240,Kelly Barnes,49,Male,East,Pune,P4767,Tablet,Electronics,Lenovo,8,18662,31539,10,Credit Card,Small Business,Cancelled,Divya
241,2024-08-23,C00241,Adam Vincent,41,,North,Hyderabad,P5609,Laptop,Electronics,Dell,7,10645,48534,10,Cash,Small Business,Returned,Divya
242,2024-07-31,C00242,Lindsey Erickson,20,Female,East,Mumbai,P6183,Mouse,Electronics,Dell,4,61186,4137,10,Cash,Corporate,Returned,Raj
243,2024-09-16,C00243,,59,Female,North,Chennai,P6805,Printer,Electronics,Apple,5,42094,54746,0,Credit Card,Small Business,Returned,Priya
244,2026-02-21,C00244,Laurie Gonzales,18,Male,South,Delhi,P6825,  Printer  ,Electronics,Dell,2,40561,41091,0,UPI,Corporate,Cancelled,Arun
245,2024-08-23,C00245,Brian Mckinney,50,Female,North,Delhi,P2805,Printer,Accessories,,4,42988,18123,15,Debit Card,Consumer,Pending,Priya
246,2025-02-22,C00246,James Johnson,55,Female,West,Mumbai,P9296,Keyboard,Accessories,,5,23732,8546,10,UPI,Corporate,Pending,Raj
247,2025-10-04,C00247,Mary Fields,25,Female,South,Pune,P1980,Printer,Accessories,Apple,2,53335,32399,0,Credit Card,Corporate,Pending,Divya
248,2026-02-23,C00248,Tina Coleman,57,Female,West,Hyderabad,P6343,Mouse,Accessories,,7,54120,38267,10,Cash,Corporate,Cancelled,Divya
249,2026-03-25,C00249,Christy Smith,42,Female,North,Mumbai,P6993,Tablet,Accessories,Apple,5,48811,34422,10,UPI,Consumer,Pending,Kumar
250,2026-03-08,C00250,Levi Poole,33,Male,East,Bangalore,P9186,Mobile,Electronics,Lenovo,7,67254,57348,10,Credit Card,Consumer,Pending,Priya
251,2025-02-09,C00251,Christina Thompson,49,Female,South,Chennai,P2745,Mobile,Electronics,,2,6933,19347,15,Debit Card,Corporate,Delivered,Raj
252,2025-08-04,C00252,Paul Wilson,53,Female,East,CHENNAI,P3878,Mobile,Accessories,Lenovo,9,35194,12198,15,Credit Card,Consumer,Delivered,Priya
253,2025-08-19,C00253,,36,Female,South,Delhi,P1434,Keyboard,Electronics,Logitech,2,7343,9658,10,Net Banking,Consumer,Returned,Arun
254,2026-03-13,C00254,Robin Marquez,35,Male,South,Bangalore,P9195,Mouse,Electronics,Apple,2,65868,23879,5,Credit Card,Corporate,Delivered,Divya
255,2024-12-16,C00255,Jennifer Vargas,25,Female,South,Chennai,P5278,Mouse,Accessories,HP,1,21483,51796,5,Net Banking,Consumer,Cancelled,Arun
256,2025-01-21,C00256,Samantha Monroe,32,Female,North,Delhi,P5613,Tablet,Accessories,Dell,9,72780,57241,10,Debit Card,Consumer,Pending,Kumar
257,2025-10-28,C00257,Carolyn Harrison,56,Male,North,Chennai,P1379,Monitor,Electronics,Apple,6,26335,48244,5,Net Banking,Small Business,Delivered,Kumar
258,2025-12-08,C00258,Stephen Ibarra DVM,37,Female,East,Bangalore,P9161,Keyboard,Accessories,Samsung,6,8139,39685,20,Credit Card,Small Business,Cancelled,Kumar
259,2025-04-03,C00259,Maria Payne,40,Female,South,pune,P3874,Tablet,Electronics,Lenovo,4,14746,19310,0,UPI,Corporate,Delivered,Divya
260,,C00260,Brandy Sexton,47,Female,South,Hyderabad,P4684,Monitor,Accessories,Samsung,2,9364,15288,5,Credit Card,Consumer,Pending,Raj
261,2025-06-05,C00261,Adrian Brown,47,Female,East,Pune,P1187,  Monitor  ,Electronics,Samsung,4,17382,48652,0,UPI,Consumer,Delivered,Arun
262,,C00262,,50,Female,West,Pune,P5454,Laptop,Electronics,Apple,7,67330,46778,20,UPI,Corporate,Cancelled,Arun
263,2025-01-06,C00263,Matthew Richardson,57,Female,East,Chennai,P8810,,Accessories,Samsung,9,63188,3684,20,Debit Card,Corporate,Pending,Raj
264,2025-07-19,C00264,James Cantu,44,Male,South,Mumbai,P7183,Laptop,Electronics,Samsung,6,15147,26592,0,Net Banking,Small Business,Delivered,Raj
265,2025-12-31,C00265,Brian Calderon,43,Female,North,Delhi,P1219,Laptop,Electronics,Logitech,5,55249,8873,15,UPI,Consumer,Returned,Priya
266,2025-03-28,C00266,Charles Dyer,45,Female,South,Chennai,P6210,  Monitor  ,Accessories,HP,8,68786,47531,20,Cash,Corporate,Pending,Kumar
267,2024-07-01,C00267,Brittany Fletcher,55,Female,West,Hyderabad,P8795,Tablet,Electronics,Samsung,8,74020,22098,5,Credit Card,Corporate,Delivered,Arun
268,2025-01-31,C00268,Michele Velasquez,20,,East,Chennai,P4176,Mouse,Accessories,Apple,4,2876,35749,0,Credit Card,Small Business,Cancelled,Arun
269,2025-08-31,C00269,Anthony Gibson,30,Male,North,Bangalore,P3296,  Tablet  ,Electronics,HP,4,18882,40824,5,Debit Card,Consumer,Returned,Priya
270,2026-06-08,C00270,Jill Jones,53,Female,West,Chennai,P6924,Keyboard,Accessories,Samsung,7,22290,51829,10,Credit Card,Small Business,Delivered,Divya
271,2025-07-17,C00271,Anna Hall,31,Male,North,Hyderabad,P3841,Keyboard,Electronics,Dell,8,12955,24030,5,UPI,Consumer,Cancelled,Kumar
272,2024-08-12,C00272,Ellen Bradley,20,Female,North,Hyderabad,P8691,Mobile,Electronics,Lenovo,8,9179,55795,10,Debit Card,Small Business,Delivered,Raj
273,2024-11-18,C00273,Shaun Martin,43,Female,North,Bangalore,P1061,Mobile,Electronics,Logitech,2,44383,8825,0,Credit Card,Small Business,Returned,Arun
274,2025-09-21,C00274,David Whitney,35,Male,North,Bangalore,P2393,Mobile,Accessories,Logitech,1,56357,39094,5,UPI,Small Business,Pending,Raj
275,2025-09-28,C00275,Bryan Ryan,40,Male,South,Pune,P7868,Laptop,Electronics,Apple,9,68722,9029,5,Net Banking,Corporate,Pending,Divya
276,2025-12-10,C00276,Robert Cooper,51,Female,East,Bangalore,P7992,Printer,Accessories,HP,7,56231,3582,0,UPI,Consumer,Returned,Priya
277,2026-01-06,C00277,Matthew Haynes,50,Male,West,Delhi,P2971,Mouse,Electronics,Apple,8,33028,57374,0,UPI,Consumer,Delivered,Raj
278,2024-07-04,C00278,Sharon Wheeler,53,Female,West,Chennai,P6964,Keyboard,Electronics,Dell,6,14618,40726,5,Debit Card,Small Business,Cancelled,Priya
279,2026-01-21,C00279,Kevin Oliver,37,Female,East,Chennai,P9071,  Mouse  ,Electronics,Lenovo,6,59116,24564,0,Debit Card,Small Business,Pending,Raj
280,2025-04-06,C00280,Matthew Spence,19,Male,West,Delhi,P6089,Keyboard,Accessories,HP,2,47093,36333,0,Cash,Consumer,Pending,Arun
281,2025-05-21,C00281,David Franklin,27,Male,West,Chennai,P7724,Tablet,Electronics,Logitech,1,68753,52436,5,UPI,Small Business,Delivered,Divya
282,2025-06-20,C00282,Craig Mcgee,47,Female,South,Bangalore,P1235,Keyboard,Accessories,Lenovo,8,69236,43182,15,Debit Card,Corporate,Returned,Raj
283,2025-11-06,C00283,Crystal Baker,51,Male,North,Chennai,P6146,Laptop,Accessories,Logitech,4,47110,23128,20,Debit Card,Corporate,Cancelled,Kumar
284,2024-10-31,C00284,Kevin Johnson,47,Male,West,Pune,P9468,Keyboard,Accessories,Apple,9,77219,43264,10,Credit Card,Small Business,Delivered,Raj
285,2025-10-18,C00285,Lindsey Parker,40,Male,West,Hyderabad,P8323,Monitor,Accessories,Logitech,8,71460,44551,0,Cash,Small Business,Pending,Kumar
286,2025-08-27,C00286,David Douglas,41,Female,North,Bangalore,P7871,Mobile,Accessories,Apple,6,79449,15117,15,Net Banking,Small Business,Returned,Arun
287,2025-02-06,C00287,Diana Patterson,30,Male,East,Bangalore,P5117,Tablet,Electronics,Samsung,9,73554,26747,10,UPI,Corporate,Cancelled,Raj
288,2026-03-16,C00288,Daniel Bates,54,Male,North,Mumbai,P3191,Tablet,Electronics,Logitech,3,51323,37672,15,UPI,Corporate,Cancelled,Arun
289,2025-01-27,C00289,Tommy Martinez,37,Female,North,Mumbai,P4455,Mouse,Accessories,HP,1,51764,50546,15,Cash,Consumer,Pending,Arun
290,2025-07-20,C00290,Jerry Collins,52,Male,West,Bangalore,P7590,Tablet,Accessories,Apple,7,14451,41271,10,Cash,Small Business,Returned,Kumar
291,2026-04-09,C00291,Edward Santiago,36,Female,West,Hyderabad,P5329,Mobile,Accessories,Lenovo,5,59802,48128,5,UPI,Corporate,Pending,Kumar
292,2024-08-07,C00292,Zachary Robinson,18,Female,South,Chennai,P1396,  Tablet  ,Electronics,Dell,1,27487,27356,10,Net Banking,Consumer,Returned,Kumar
293,2025-02-01,C00293,John Roman,22,Male,South,Pune,P5756,Mobile,Accessories,Samsung,5,58013,6551,20,Credit Card,Consumer,Delivered,Raj
294,2025-10-04,C00294,Joshua Hood,22,Male,North,Chennai,P2585,Mouse,Electronics,Apple,9,70209,22097,10,Cash,Small Business,Delivered,Arun
295,2024-12-07,C00295,,55,Male,South,Mumbai,P8071,Printer,Electronics,Samsung,5,40098,1172,10,Net Banking,Corporate,Pending,Divya
296,2025-09-23,C00296,Stephen Simmons,47,Male,North,Pune,P8624,Printer,Electronics,Apple,9,24255,14763,15,UPI,Consumer,Delivered,Arun
297,2025-03-22,C00297,Jesse Romero,34,Female,East,Bangalore,P3377,Mobile,Accessories,Samsung,2,75805,18677,5,Debit Card,Consumer,Pending,Kumar
298,2025-10-30,C00298,Monica Wolfe,22,Male,South,,P3321,Keyboard,Electronics,Dell,3,39683,55216,0,Net Banking,Small Business,Pending,Divya
299,2026-05-15,C00299,Sydney White,54,Male,North,Bangalore,P5047,Monitor,Electronics,Apple,6,14999,11771,20,Cash,Corporate,Pending,Kumar
300,2024-08-16,C00300,Eric Kim,57,Female,West,Pune,P8642,Printer,Accessories,Logitech,5,42972,18487,5,Debit Card,Small Business,Delivered,Priya
301,2025-02-23,C00301,Ashley Hardin,35,Male,South,Chennai,P5665,Keyboard,Electronics,Lenovo,2,25099,36739,20,Credit Card,Small Business,Cancelled,Priya
302,2025-05-12,C00302,Angela Cruz,42,Male,East,Bangalore,P6551,Tablet,Accessories,Logitech,6,23992,46153,10,Cash,Corporate,Returned,Divya
303,2024-09-13,C00303,Debra Smith,50,Female,West,Mumbai,P4246,Keyboard,Electronics,Logitech,9,42738,50743,0,Debit Card,Small Business,Cancelled,Arun
304,2026-03-15,C00304,Diane Williams,39,Female,East,Delhi,P1727,Monitor,Electronics,Apple,1,48119,5040,0,Debit Card,Corporate,Cancelled,Divya
305,2025-06-04,C00305,Thomas Garcia,46,Female,West,Delhi,P7898,Mouse,Accessories,Apple,3,5186,22907,0,Cash,Consumer,Delivered,Raj
306,2025-09-27,C00306,Ruben Henson,53,Male,North,Bangalore,P6221,Mouse,Accessories,HP,4,75977,27353,5,Credit Card,Corporate,Cancelled,Priya
307,2024-09-09,C00307,Justin Becker,43,Female,East,Mumbai,P5564,Mobile,Electronics,Dell,8,18372,19654,10,UPI,Small Business,Delivered,Arun
308,2026-01-20,C00308,Edward Miranda,38,Male,East,Pune,P5885,,Accessories,Lenovo,4,20002,23238,5,Cash,Consumer,Returned,Divya
309,2025-05-12,C00309,Jennifer Ford,54,Male,South,Mumbai,P5435,Monitor,Electronics,Lenovo,1,45433,43802,5,Debit Card,Corporate,Returned,Kumar
310,2026-04-30,C00310,Sarah Miller,55,Female,North,Bangalore,P2264,Mobile,Accessories,Logitech,5,65655,45444,15,Cash,Corporate,Delivered,Divya
311,2025-02-01,C00311,Aaron Anderson,33,Female,East,Bangalore,P4475,Laptop,Electronics,Lenovo,9,11073,45667,10,Debit Card,Corporate,Pending,Raj
312,2025-02-19,C00312,Christopher Brown,21,Female,South,Hyderabad,P7580,Tablet,Electronics,Lenovo,1,6358,32169,10,Net Banking,Corporate,Returned,Divya
313,2026-05-01,C00313,Steven Johnson,35,Female,North,Mumbai,P2132,Tablet,Electronics,Samsung,2,7877,14338,0,Cash,Small Business,Cancelled,Kumar
314,2024-11-23,C00314,Kim York,50,Male,East,Mumbai,P4834,Monitor,Accessories,Dell,3,72004,47616,5,Credit Card,Corporate,Delivered,Kumar
315,2024-11-25,C00315,Melody Graves,52,Female,West,Bangalore,P5382,Laptop,Electronics,Lenovo,3,23217,14491,0,Debit Card,Consumer,Cancelled,Priya
316,2024-12-10,C00316,Jose Martin,43,Female,West,Delhi,P1278,Printer,Accessories,Lenovo,7,3937,11405,0,Net Banking,Consumer,Cancelled,Raj
317,2025-04-17,C00317,Sabrina Bishop,38,Male,East,Bangalore,P1148,Mobile,Accessories,Dell,4,37936,50957,15,Debit Card,Small Business,Delivered,Kumar
318,2026-04-01,C00318,Jay Maynard,48,Female,East,Bangalore,P1535,Mouse,Electronics,Samsung,3,9093,21603,15,Credit Card,Small Business,Returned,Priya
319,2025-09-26,C00319,Heather Johnson,43,Female,North,Hyderabad,P4115,Tablet,Electronics,Dell,4,19383,59061,5,UPI,Corporate,Returned,Raj
320,2026-04-03,C00320,,37,Female,North,,P5564,Laptop,Electronics,Samsung,3,62157,27366,20,Cash,Corporate,Pending,Priya
321,2026-01-19,C00321,Alyssa Hayes,50,Female,North,Bangalore,P8775,Mouse,Electronics,Logitech,3,73037,51393,20,Cash,Corporate,Pending,Divya
322,2024-07-26,C00322,Daniel Thompson,31,Female,North,Pune,P5220,Mouse,Accessories,HP,5,75152,43519,5,UPI,Corporate,Returned,Raj
