Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson,Revenue,Profit,Profit_Margin,Order_Year,Order_Month,Month_Name,Quater,Day_Name,Average_Order_Value
117,2025-09-05,C00117,Julie Dunn,18,Female,West,Bangalore,P6283,Laptop,Electronics,Logitech,6,31952,59705,20,Debit Card,Corporate,Cancelled,Kumar,191712,132007,0.69,2025.0,9.0,September,3.0,Friday,31952.0
118,2026-03-09,C00118,David Blake,20,Male,East,Bangalore,P4274,Laptop,Electronics,HP,3,61936,24510,15,Net Banking,Small Business,Returned,Raj,185808,161298,0.87,2026.0,3.0,March,1.0,Monday,61936.0
119,2024-07-23,C00119,Sarah Allen,51,Female,West,Mumbai,P2653,Laptop,Accessories,Apple,7,36454,31022,15,Debit Card,Consumer,Pending,Priya,255178,224156,0.88,2024.0,7.0,July,3.0,Tuesday,36454.0
120,2025-02-16,C00120,Richard Duffy,44,Female,East,Bangalore,P2872,Keyboard,Electronics,Logitech,8,77747,52449,0,Debit Card,Consumer,Delivered,Kumar,621976,569527,0.92,2025.0,2.0,February,1.0,Sunday,77747.0
121,2026-02-11,C00121,Gerald Smith,44,Male,East,Delhi,P4329,Laptop,Accessories,Logitech,3,40734,11755,15,Debit Card,Consumer,Cancelled,Kumar,122202,110447,0.9,2026.0,2.0,February,1.0,Wednesday,40734.0
122,2024-09-15,C00122,Unknown Customer,49,Female,West,Hyderabad,P9849,Unknown Product,Electronics,HP,2,10762,21456,0,Debit Card,Corporate,Pending,Divya,21524,68,0.0,2024.0,9.0,September,3.0,Sunday,10762.0
123,2026-04-05,C00123,Amy Miller,32,Unknown Gender,North,Mumbai,P8365,Tablet,Accessories,Samsung,6,14199,43883,10,Debit Card,Corporate,Pending,Divya,85194,41311,0.48,2026.0,4.0,April,2.0,Sunday,14199.0
124,2026-06-17,C00124,Marie Howell,54,Male,West,Pune,P3774,Mobile,Electronics,Apple,6,51364,59298,0,Debit Card,Corporate,Cancelled,Divya,308184,248886,0.81,2026.0,6.0,June,2.0,Wednesday,51364.0
125,2024-09-10,C00125,Lisa Larson,48,Unknown Gender,East,Delhi,P7152,Tablet,Accessories,Logitech,7,23117,11366,15,UPI,Corporate,Pending,Divya,161819,150453,0.93,2024.0,9.0,September,3.0,Tuesday,23117.0
126,2024-11-14,C00126,Brian Lopez,51,Female,West,Hyderabad,P2764,Mobile,Electronics,Apple,2,2057,3728,0,UPI,Corporate,Pending,Arun,4114,386,0.09,2024.0,11.0,November,4.0,Thursday,2057.0
127,2024-06-27,C00127,Alyssa Levine,35,Female,East,Delhi,P4841,Laptop,Accessories,Logitech,7,32189,39974,5,UPI,Corporate,Returned,Raj,225323,185349,0.82,2024.0,6.0,June,2.0,Thursday,32189.0
128,2025-03-13,C00128,Elizabeth Andersen,33,Female,North,Delhi,P9303,Tablet,Electronics,HP,5,13632,55753,0,Credit Card,Corporate,Cancelled,Arun,68160,12407,0.18,2025.0,3.0,March,1.0,Thursday,13632.0
129,2024-08-25,C00129,Crystal Parker,43,Female,East,Bangalore,P3117,Monitor,Accessories,Dell,7,31013,12278,0,Net Banking,Small Business,Pending,Priya,217091,204813,0.94,2024.0,8.0,August,3.0,Sunday,31013.0
130,2025-05-31,C00130,Casey Rogers,23,Female,East,Delhi,P7579,Unknown Product,Accessories,HP,7,588289,20555,5,Cash,Small Business,Cancelled,Priya,4118023,4097468,1.0,2025.0,5.0,May,2.0,Saturday,588289.0
131,2025-12-11,C00131,Robert Gibson,-5,Female,South,Pune,P3836,Monitor,Electronics,Dell,8,7833,8739,0,Cash,Small Business,Pending,Priya,62664,53925,0.86,2025.0,12.0,December,4.0,Thursday,7833.0
132,2025-04-05,C00132,Mario Cline,47,Female,East,Hyderabad,P9685,Mobile,Accessories,Unknown Brand,1,36648,4519,15,Cash,Small Business,Returned,Kumar,36648,32129,0.88,2025.0,4.0,April,2.0,Saturday,36648.0
133,2025-08-29,C00133,Heidi Black,56,Male,East,Bangalore,P5415,Mobile,Electronics,Samsung,3,60586,12225,15,UPI,Corporate,Returned,Arun,181758,169533,0.93,2025.0,8.0,August,3.0,Friday,60586.0
134,2024-12-03,C00134,Heather Smith,38,Male,West,Chennai,P8201,Mouse,Electronics,HP,9,36907,42154,20,Cash,Corporate,Returned,Raj,332163,290009,0.87,2024.0,12.0,December,4.0,Tuesday,36907.0
135,2026-01-11,C00135,Richard Gray,39,Female,West,Hyderabad,P7547,Mobile,Accessories,Samsung,1,51147,5253,10,Debit Card,Corporate,Pending,Divya,51147,45894,0.9,2026.0,1.0,January,1.0,Sunday,51147.0
136,2026-02-23,C00136,Darryl Martinez,28,Male,South,Pune,P2235,Mouse,Electronics,Lenovo,9,49204,58762,15,UPI,Small Business,Delivered,Kumar,442836,384074,0.87,2026.0,2.0,February,1.0,Monday,49204.0
137,2026-03-29,C00137,Jacqueline Davis,43,Male,North,Mumbai,P3037,Printer,Accessories,Lenovo,2,10311,2764,10,Crypto,Corporate,Pending,Kumar,20622,17858,0.87,2026.0,3.0,March,1.0,Sunday,10311.0
138,2025-02-22,C00138,Benjamin Howell,58,Female,West,Bangalore,P5961,Mobile,Accessories,HP,8,50681,31216,0,Net Banking,Small Business,Pending,Arun,405448,374232,0.92,2025.0,2.0,February,1.0,Saturday,50681.0
139,2025-03-29,C00139,Bryan Day,19,Female,North,Pune,P8263,Keyboard,Electronics,Dell,4,19999,1294,0,Debit Card,Corporate,Returned,Raj,79996,78702,0.98,2025.0,3.0,March,1.0,Saturday,19999.0
140,2026-04-24,C00140,Elizabeth Rodriguez,49,Female,North,Hyderabad,P8816,Monitor,Accessories,HP,1,44782,48109,0,Net Banking,Small Business,Cancelled,Arun,44782,-3327,-0.07,2026.0,4.0,April,2.0,Friday,44782.0
141,2024-11-27,C00141,Corey Kim II,58,Female,South,Delhi,P2821,Keyboard,Accessories,Samsung,3,33550,42372,5,Cash,Small Business,Delivered,Raj,100650,58278,0.58,2024.0,11.0,November,4.0,Wednesday,33550.0
142,2025-05-19,C00142,Mandy Morales,24,Unknown Gender,South,Chennai,P6946,Keyboard,Electronics,Apple,7,8445,15568,0,Credit Card,Consumer,Returned,Divya,59115,43547,0.74,2025.0,5.0,May,2.0,Monday,8445.0
143,2025-12-15,C00143,Jonathan Coleman,24,Male,North,Delhi,P2543,Mobile,Electronics,Logitech,5,79976,35306,0,UPI,Corporate,Returned,Raj,399880,364574,0.91,2025.0,12.0,December,4.0,Monday,79976.0
144,2025-08-29,C00144,Robin Watts,37,Female,East,Mumbai,P9640,Keyboard,Electronics,Dell,7,31032,13911,20,UPI,Corporate,Pending,Divya,217224,203313,0.94,2025.0,8.0,August,3.0,Friday,31032.0
145,2024-11-16,C00145,Michael Reeves,30,Female,West,Chennai,P4617,Tablet,Accessories,Samsung,8,51572,25109,10,Net Banking,Corporate,Pending,Raj,412576,387467,0.94,2024.0,11.0,November,4.0,Saturday,51572.0
146,2024-10-24,C00146,Austin Brown,31,Female,North,Pune,P4247,Laptop,Accessories,Samsung,8,76318,27661,15,Credit Card,Corporate,Delivered,Priya,610544,582883,0.95,2024.0,10.0,October,4.0,Thursday,76318.0
147,2024-09-05,C00147,Timothy Reynolds,18,Unknown Gender,North,Pune,P8244,Keyboard,Electronics,Lenovo,2,13911,37577,5,UPI,Consumer,Pending,Priya,27822,-9755,-0.35,2024.0,9.0,September,3.0,Thursday,13911.0
148,2024-10-02,C00148,Corey Mason,59,Female,West,Pune,P5089,Monitor,Accessories,HP,5,47491,35249,15,Credit Card,Corporate,Returned,Priya,237455,202206,0.85,2024.0,10.0,October,4.0,Wednesday,47491.0
149,2026-06-04,C00149,Elizabeth Mason,44,Male,North,Mumbai,P4458,Mobile,Electronics,HP,6,27565,4904,5,Debit Card,Corporate,Delivered,Priya,165390,160486,0.97,2026.0,6.0,June,2.0,Thursday,27565.0
150,2025-02-13,C00150,Tyler Henry,51,Male,South,Hyderabad,P6111,Keyboard,Accessories,HP,6,59476,35244,15,Cash,Consumer,Pending,Raj,356856,321612,0.9,2025.0,2.0,February,1.0,Thursday,59476.0
151,2025-02-18,C00151,Anna Myers,21,Female,North,Mumbai,P5264,  Mobile  ,Electronics,Dell,6,33489,40727,20,Net Banking,Consumer,Pending,Raj,200934,160207,0.8,2025.0,2.0,February,1.0,Tuesday,33489.0
152,2024-07-16,C00152,Frank Dean,25,Female,West,Hyderabad,P6180,Printer,Electronics,Apple,7,3591,36899,0,Cash,Consumer,Pending,Raj,25137,-11762,-0.47,2024.0,7.0,July,3.0,Tuesday,3591.0
153,2025-01-02,C00153,Dennis Johnson,56,Male,West,Unknown City,P2395,Tablet,Accessories,Samsung,6,74228,40797,5,Net Banking,Consumer,Returned,Priya,445368,404571,0.91,2025.0,1.0,January,1.0,Thursday,74228.0
154,2024-10-08,C00154,Kelly Cook,28,Male,South,PUNE,P6089,Mobile,Electronics,Apple,3,9864,16212,5,Debit Card,Consumer,Pending,Priya,29592,13380,0.45,2024.0,10.0,October,4.0,Tuesday,9864.0
155,2025-11-15,C00155,James Thompson,26,Female,South,Delhi,P4443,Monitor,Accessories,Dell,7,44916,33748,5,UPI,Small Business,Pending,Arun,314412,280664,0.89,2025.0,11.0,November,4.0,Saturday,44916.0
156,2025-09-06,C00156,William Roach,49,Female,South,Delhi,P7875,Tablet,Electronics,HP,7,61137,44116,0,Debit Card,Consumer,Pending,Arun,427959,383843,0.9,2025.0,9.0,September,3.0,Saturday,61137.0
157,2024-06-29,C00157,Unknown Customer,18,Male,East,Delhi,P7811,Printer,Electronics,Unknown Brand,7,2346,16635,10,Debit Card,Small Business,Pending,Divya,16422,-213,-0.01,2024.0,6.0,June,2.0,Saturday,2346.0
158,2024-09-21,C00158,John Gonzalez,48,Female,West,Chennai,P6756,Printer,Accessories,Apple,7,44410,12401,5,Debit Card,Corporate,Cancelled,Kumar,310870,298469,0.96,2024.0,9.0,September,3.0,Saturday,44410.0
159,2024-12-16,C00159,Jerome Ramos,28,Male,South,Pune,P5943,Monitor,Accessories,Dell,1,66056,5382,15,Credit Card,Consumer,Pending,Divya,66056,60674,0.92,2024.0,12.0,December,4.0,Monday,66056.0
160,2025-06-29,C00160,Aaron Johnson,48,Female,East,Mumbai,P2034,Tablet,Electronics,HP,6,11528,44488,0,Net Banking,Small Business,Cancelled,Divya,69168,24680,0.36,2025.0,6.0,June,2.0,Sunday,11528.0
161,2025-08-05,C00161,Daniel Spencer,39,Male,West,Chennai,P3252,Keyboard,Accessories,Lenovo,9,46836,52701,20,UPI,Consumer,Delivered,Kumar,421524,368823,0.87,2025.0,8.0,August,3.0,Tuesday,46836.0
162,2025-09-17,C00162,Cynthia Cohen,30,Female,North,Bangalore,P4529,Mouse,Electronics,Samsung,6,3676,17675,5,UPI,Small Business,Pending,Divya,22056,4381,0.2,2025.0,9.0,September,3.0,Wednesday,3676.0
163,2026-06-03,C00163,William Conner,58,Unknown Gender,West,Bangalore,P2444,Monitor,Accessories,HP,8,3659,39126,15,Cash,Consumer,Returned,Kumar,29272,-9854,-0.34,2026.0,6.0,June,2.0,Wednesday,3659.0
164,2026-05-20,C00164,Victoria Payne,53,Male,South,Chennai,P5994,Mobile,Accessories,Apple,5,49621,21101,10,Debit Card,Small Business,Pending,Arun,248105,227004,0.91,2026.0,5.0,May,2.0,Wednesday,49621.0
165,2024-07-30,C00165,Laura Black,29,Male,East,Chennai,P5565,Laptop,Accessories,Lenovo,8,61952,51322,10,Cash,Consumer,Pending,Raj,495616,444294,0.9,2024.0,7.0,July,3.0,Tuesday,61952.0
166,2025-08-21,C00166,Jeff Hicks,43,Female,West,Hyderabad,P1027,Mouse,Accessories,Unknown Brand,4,57938,14806,5,UPI,Corporate,Delivered,Kumar,231752,216946,0.94,2025.0,8.0,August,3.0,Thursday,57938.0
167,2025-12-29,C00167,Joseph Hayes,50,Unknown Gender,South,Chennai,P1359,Mobile,Electronics,HP,6,8519,23566,5,Net Banking,Consumer,Delivered,Priya,51114,27548,0.54,2025.0,12.0,December,4.0,Monday,8519.0
168,2026-06-14,C00168,Garrett Hicks,55,Male,South,Bangalore,P2251,Keyboard,Electronics,HP,4,31029,14737,5,Cash,Corporate,Pending,Kumar,124116,109379,0.88,2026.0,6.0,June,2.0,Sunday,31029.0
169,2025-10-08,C00169,David Hodge,43,Female,West,Bangalore,P2390,Mouse,Electronics,HP,9,50095,54753,5,Credit Card,Corporate,Pending,Priya,450855,396102,0.88,2025.0,10.0,October,4.0,Wednesday,50095.0
170,2024-07-15,C00170,Anthony Hernandez,33,Male,West,Chennai,P2933,Mobile,Accessories,Logitech,3,27204,51420,10,Cash,Small Business,Returned,Arun,81612,30192,0.37,2024.0,7.0,July,3.0,Monday,27204.0
171,2025-01-05,C00171,Ashley Turner,34,Male,East,Chennai,P8546,Mouse,Electronics,Apple,9,10960,23548,0,Cash,Small Business,Returned,Kumar,98640,75092,0.76,2025.0,1.0,January,1.0,Sunday,10960.0
172,2025-06-18,C00172,Melissa Rasmussen,56,Female,South,Hyderabad,P2155,Mouse,Electronics,HP,2,32444,4795,5,Credit Card,Small Business,Pending,Kumar,64888,60093,0.93,2025.0,6.0,June,2.0,Wednesday,32444.0
173,2025-10-09,C00173,Edward Stone,46,Male,East,Pune,P4047,Keyboard,Accessories,Dell,8,64184,5203,20,Cash,Small Business,Returned,Divya,513472,508269,0.99,2025.0,10.0,October,4.0,Thursday,64184.0
174,2025-11-16,C00174,James Garcia,55,Male,North,Pune,P8128,Laptop,Electronics,Samsung,3,20753,8246,15,Net Banking,Corporate,Returned,Raj,62259,54013,0.87,2025.0,11.0,November,4.0,Sunday,20753.0
175,2025-10-15,C00175,Nathaniel Rodriguez,37,Female,North,Mumbai,P1477,Printer,Accessories,Logitech,6,70729,51948,10,UPI,Small Business,Delivered,Kumar,424374,372426,0.88,2025.0,10.0,October,4.0,Wednesday,70729.0
176,2026-05-31,C00176,Nathaniel Green,55,Female,West,Mumbai,P7625,Mouse,Accessories,HP,7,14834,16271,0,Debit Card,Small Business,Delivered,Divya,103838,87567,0.84,2026.0,5.0,May,2.0,Sunday,14834.0
177,2025-04-18,C00177,Latoya Nguyen,18,Female,North,Hyderabad,P2911,Keyboard,Accessories,HP,3,58497,45546,20,Credit Card,Corporate,Cancelled,Arun,175491,129945,0.74,2025.0,4.0,April,2.0,Friday,58497.0
178,2025-01-21,C00178,Tara Scott,25,Female,North,Mumbai,P8156,Mouse,Accessories,Apple,6,815,16583,10,Net Banking,Small Business,Cancelled,Priya,4890,-11693,-2.39,2025.0,1.0,January,1.0,Tuesday,815.0
179,2026-06-05,C00179,Unknown Customer,43,Female,West,Hyderabad,P8573,Mobile,Accessories,Logitech,2,34612,39297,10,Cash,Corporate,Returned,Kumar,69224,29927,0.43,2026.0,6.0,June,2.0,Friday,34612.0
180,2025-01-15,C00180,Maria Ramirez,59,Female,South,Hyderabad,P3093,Monitor,Accessories,Dell,4,14294,32244,20,Net Banking,Small Business,Delivered,Kumar,57176,24932,0.44,2025.0,1.0,January,1.0,Wednesday,14294.0
181,2025-12-25,C00181,Dennis Warren,46,Female,North,Delhi,P3673,Mouse,Electronics,Samsung,5,27987,496,10,Net Banking,Small Business,Delivered,Divya,139935,139439,1.0,2025.0,12.0,December,4.0,Thursday,27987.0
182,2025-05-13,C00182,Dr. Kristen Luna,36,Male,South,Chennai,P2196,Monitor,Accessories,Logitech,8,75760,10773,0,UPI,Small Business,Pending,Raj,606080,595307,0.98,2025.0,5.0,May,2.0,Tuesday,75760.0
183,2026-02-25,C00183,Jeffrey Cooper,44,Male,North,Chennai,P3622,Mobile,Accessories,Unknown Brand,8,79465,34653,20,Credit Card,Small Business,Delivered,Kumar,635720,601067,0.95,2026.0,2.0,February,1.0,Wednesday,79465.0
184,2025-05-04,C00184,Matthew Moore,32,Male,South,Bangalore,P9354,Monitor,Accessories,Lenovo,7,16091,3394,0,Net Banking,Consumer,Delivered,Priya,112637,109243,0.97,2025.0,5.0,May,2.0,Sunday,16091.0
185,2025-11-16,C00185,Sharon Burke,52,Female,West,Bangalore,P7107,Mouse,Accessories,HP,3,63097,25409,5,Net Banking,Consumer,Pending,Divya,189291,163882,0.87,2025.0,11.0,November,4.0,Sunday,63097.0
186,2025-03-08,C00186,Jake Rowe,52,Male,South,Bangalore,P6340,Printer,Electronics,Lenovo,2,34561,1819,15,Net Banking,Consumer,Cancelled,Divya,69122,67303,0.97,2025.0,3.0,March,1.0,Saturday,34561.0
187,2025-08-23,C00187,Ryan Moreno,53,Female,North,Pune,P7493,Tablet,Accessories,Dell,6,2024,46616,15,Debit Card,Small Business,Pending,Priya,12144,-34472,-2.84,2025.0,8.0,August,3.0,Saturday,2024.0
188,2026-04-18,C00188,Larry Jackson,46,Male,North,Bangalore,P9910,Monitor,Accessories,Samsung,6,51188,38132,5,Credit Card,Consumer,Returned,Priya,307128,268996,0.88,2026.0,4.0,April,2.0,Saturday,51188.0
189,2025-03-08,C00189,Tristan Oneal,36,Male,West,Bangalore,P9871,Monitor,Electronics,Dell,2,20382,23055,10,Cash,Corporate,Cancelled,Kumar,40764,17709,0.43,2025.0,3.0,March,1.0,Saturday,20382.0
190,2026-06-13,C00190,Unknown Customer,35,Male,West,Hyderabad,P7357,Keyboard,Accessories,Lenovo,7,63780,18141,0,Debit Card,Small Business,Pending,Divya,446460,428319,0.96,2026.0,6.0,June,2.0,Saturday,63780.0
191,2024-08-02,C00191,Don Moore,29,Male,South,Chennai,P5816,Mobile,Electronics,Samsung,3,15138,11094,0,Cash,Small Business,Pending,Kumar,45414,34320,0.76,2024.0,8.0,August,3.0,Friday,15138.0
192,2026-03-05,C00192,Corey Cooper,30,Unknown Gender,North,Mumbai,P3411,Monitor,Electronics,HP,6,57152,1859,10,Cash,Corporate,Returned,Divya,342912,341053,0.99,2026.0,3.0,March,1.0,Thursday,57152.0
193,2024-07-08,C00193,Raven Gardner,22,Female,North,Chennai,P2306,Keyboard,Accessories,Apple,8,36482,49608,10,Cash,Small Business,Pending,Raj,291856,242248,0.83,2024.0,7.0,July,3.0,Monday,36482.0
194,2024-07-12,C00194,Molly Friedman,54,Male,East,Mumbai,P9043,Monitor,Electronics,Apple,6,41134,9058,0,UPI,Small Business,Cancelled,Divya,246804,237746,0.96,2024.0,7.0,July,3.0,Friday,41134.0
195,2025-03-11,C00195,Paul Oliver,39,Female,West,Hyderabad,P9188,Mobile,Accessories,Unknown Brand,3,21497,19862,20,Credit Card,Consumer,Returned,Raj,64491,44629,0.69,2025.0,3.0,March,1.0,Tuesday,21497.0
196,2024-09-12,C00196,William Brock,29,Female,North,Chennai,P1353,Tablet,Accessories,Samsung,1,49866,32584,0,UPI,Small Business,Delivered,Kumar,49866,17282,0.35,2024.0,9.0,September,3.0,Thursday,49866.0
197,2026-02-04,C00197,Unknown Customer,18,Female,West,Delhi,P7923,  Laptop  ,Accessories,Logitech,8,26394,57184,15,Cash,Corporate,Delivered,Raj,211152,153968,0.73,2026.0,2.0,February,1.0,Wednesday,26394.0
198,2024-10-25,C00198,Shannon Todd,38,Female,North,Pune,P8122,Monitor,Electronics,Dell,3,2921,48899,0,Cash,Corporate,Cancelled,Priya,8763,-40136,-4.58,2024.0,10.0,October,4.0,Friday,2921.0
199,2025-03-10,C00199,Micheal Peterson,26,Male,East,Unknown City,P8583,Mobile,Electronics,Apple,9,49341,39611,10,Cash,Corporate,Pending,Kumar,444069,404458,0.91,2025.0,3.0,March,1.0,Monday,49341.0
200,2025-01-05,C00200,Katie Long,42,Female,South,Delhi,P7569,Mouse,Electronics,Lenovo,9,70820,1288,15,UPI,Consumer,Cancelled,Divya,637380,636092,1.0,2025.0,1.0,January,1.0,Sunday,70820.0
201,2026-02-05,C00201,Morgan Huff,57,Male,East,Mumbai,P4211,Monitor,Accessories,Dell,4,11604,8920,5,Credit Card,Corporate,Returned,Priya,46416,37496,0.81,2026.0,2.0,February,1.0,Thursday,11604.0
202,2025-08-28,C00202,Carrie Gross,52,Female,North,Bangalore,P4311,Laptop,Electronics,Lenovo,7,76063,41706,20,Net Banking,Corporate,Pending,Divya,532441,490735,0.92,2025.0,8.0,August,3.0,Thursday,76063.0
203,2024-08-12,C00203,Emily Gibson,28,Female,East,Bangalore,P3609,Printer,Electronics,Apple,6,75769,12436,5,Net Banking,Consumer,Returned,Kumar,454614,442178,0.97,2024.0,8.0,August,3.0,Monday,75769.0
204,2026-02-10,C00204,Courtney Carey,49,Male,South,Chennai,P6092,Tablet,Accessories,Samsung,6,33178,27079,20,Debit Card,Consumer,Cancelled,Priya,199068,171989,0.86,2026.0,2.0,February,1.0,Tuesday,33178.0
205,2025-08-28,C00205,Harold Harris,51,Female,South,Hyderabad,P4635,Tablet,Electronics,HP,1,71738,29956,15,Credit Card,Small Business,Delivered,Divya,71738,41782,0.58,2025.0,8.0,August,3.0,Thursday,71738.0
206,2026-06-04,C00206,Sheila Harris,57,Male,South,Pune,P9281,Printer,Accessories,HP,7,39037,49706,20,Net Banking,Small Business,Pending,Kumar,273259,223553,0.82,2026.0,6.0,June,2.0,Thursday,39037.0
207,2025-11-08,C00207,Charles Ellison,34,Male,North,Bangalore,P5938,Printer,Accessories,Samsung,1,5679,19568,0,Debit Card,Corporate,Pending,Priya,5679,-13889,-2.45,2025.0,11.0,November,4.0,Saturday,5679.0
208,2026-05-03,C00208,Thomas Gray,21,Male,North,Bangalore,P1712,Mouse,Electronics,Unknown Brand,3,60482,24472,0,Net Banking,Consumer,Cancelled,Raj,181446,156974,0.87,2026.0,5.0,May,2.0,Sunday,60482.0
209,2024-12-27,C00209,Amber Williams DDS,21,Male,West,Chennai,P9100,Tablet,Accessories,Samsung,3,36529,35329,10,Credit Card,Consumer,Delivered,Raj,109587,74258,0.68,2024.0,12.0,December,4.0,Friday,36529.0
210,2025-11-20,C00210,Cody Ferguson,23,Male,South,Delhi,P3907,Laptop,Accessories,Apple,1,42388,30822,10,Net Banking,Small Business,Returned,Arun,42388,11566,0.27,2025.0,11.0,November,4.0,Thursday,42388.0
211,2025-02-06,C00211,Catherine Hood,0,Female,South,Delhi,P9816,Monitor,Electronics,HP,2,19507,36348,10,Cash,Corporate,Pending,Raj,39014,2666,0.07,2025.0,2.0,February,1.0,Thursday,19507.0
212,2024-12-13,C00212,David Riley,59,Female,East,Delhi,P3571,Mobile,Electronics,Lenovo,3,38689,43278,15,Credit Card,Corporate,Delivered,Divya,116067,72789,0.63,2024.0,12.0,December,4.0,Friday,38689.0
213,2026-05-25,C00213,Karen Fowler,32,Male,East,Delhi,P4149,Mobile,Accessories,Lenovo,8,61759,21723,20,UPI,Corporate,Cancelled,Kumar,494072,472349,0.96,2026.0,5.0,May,2.0,Monday,61759.0
214,2024-11-13,C00214,Unknown Customer,30,Female,South,Mumbai,P2228,Keyboard,Accessories,Samsung,5,32918,41408,20,Net Banking,Consumer,Returned,Kumar,164590,123182,0.75,2024.0,11.0,November,4.0,Wednesday,32918.0
215,2024-09-05,C00215,Janet Phillips,47,Male,North,Chennai,P7998,Printer,Accessories,Apple,2,67650,18762,5,Credit Card,Small Business,Returned,Arun,135300,116538,0.86,2024.0,9.0,September,3.0,Thursday,67650.0
216,2025-04-15,C00216,Michelle Fisher,32,Male,East,Unknown City,P5750,Mouse,Electronics,Samsung,9,38067,39074,5,Cash,Consumer,Pending,Kumar,342603,303529,0.89,2025.0,4.0,April,2.0,Tuesday,38067.0
217,2026-02-03,C00217,Lucas Murphy,38,Male,North,Mumbai,P5182,Laptop,Accessories,Dell,7,15808,23101,10,Net Banking,Corporate,Pending,Divya,110656,87555,0.79,2026.0,2.0,February,1.0,Tuesday,15808.0
218,2024-12-14,C00218,Robert Fry,49,Female,West,Pune,P8111,Monitor,Electronics,Logitech,2,5326,28078,0,UPI,Small Business,Cancelled,Arun,10652,-17426,-1.64,2024.0,12.0,December,4.0,Saturday,5326.0
219,2025-03-16,C00219,Erin Ayala,40,Female,North,Delhi,P5783,Monitor,Electronics,Dell,4,38915,34828,10,Debit Card,Small Business,Cancelled,Priya,155660,120832,0.78,2025.0,3.0,March,1.0,Sunday,38915.0
220,2026-04-07,C00220,David Hendricks,29,Male,North,Mumbai,P4409,Monitor,Accessories,Samsung,2,75486,46176,5,Net Banking,Small Business,Cancelled,Divya,150972,104796,0.69,2026.0,4.0,April,2.0,Tuesday,75486.0
221,2024-12-19,C00221,Randall Ayers,49,Female,North,Mumbai,P4569,Keyboard,Electronics,Dell,4,7149,21222,0,Cash,Small Business,Pending,Priya,28596,7374,0.26,2024.0,12.0,December,4.0,Thursday,7149.0
222,2025-08-04,C00222,Christian Hicks,22,Male,West,Hyderabad,P5266,Tablet,Electronics,Apple,5,46358,55723,5,Debit Card,Consumer,Delivered,Priya,231790,176067,0.76,2025.0,8.0,August,3.0,Monday,46358.0
223,2025-08-07,C00223,Jessica Sanchez,45,Female,East,DELHI,P7176,Mouse,Electronics,Samsung,7,53768,31810,20,Cash,Corporate,Delivered,Kumar,376376,344566,0.92,2025.0,8.0,August,3.0,Thursday,53768.0
224,2025-12-02,C00224,Ashley Pratt,-5,Female,North,Mumbai,P4247,Laptop,Electronics,HP,8,43737,42076,0,Debit Card,Corporate,Cancelled,Priya,349896,307820,0.88,2025.0,12.0,December,4.0,Tuesday,43737.0
